DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
24-Mar-2025,EQ,"1,779.00","1,804.40","1,773.65","1,770.35","1,802.80","1,800.00","1,794.28","1,880.00","1,421.25",8696868,"15,60,46,55,158.80",286856
21-Mar-2025,EQ,"1,755.55","1,774.10","1,755.55","1,768.75","1,772.50","1,770.35","1,766.98","1,880.00","1,421.25",16754132,"29,60,41,96,148.95",210244
20-Mar-2025,EQ,"1,754.00","1,774.00","1,749.30","1,744.10","1,766.60","1,768.75","1,760.62","1,880.00","1,421.25",8916989,"15,69,93,98,473.15",218030
19-Mar-2025,EQ,"1,735.00","1,751.00","1,732.20","1,732.20","1,743.95","1,744.10","1,743.72","1,880.00","1,421.25",7610703,"13,27,09,34,759.25",201878
18-Mar-2025,EQ,"1,728.00","1,737.40","1,715.05","1,710.40","1,735.60","1,732.20","1,729.28","1,880.00","1,421.25",10953589,"18,94,17,85,563.70",248631
17-Mar-2025,EQ,"1,705.00","1,724.00","1,705.00","1,706.60","1,710.50","1,710.40","1,711.13","1,880.00","1,421.25",9475957,"16,21,46,35,449.55",365060
13-Mar-2025,EQ,"1,716.05","1,720.80","1,700.05","1,711.15","1,705.00","1,706.60","1,711.11","1,880.00","1,421.25",7868132,"13,46,32,15,400.70",185351
12-Mar-2025,EQ,"1,691.55","1,718.50","1,691.55","1,685.50","1,711.80","1,711.15","1,710.44","1,880.00","1,421.25",9392053,"16,06,45,64,334.10",277146
11-Mar-2025,EQ,"1,682.40","1,694.00","1,670.05","1,687.50","1,687.90","1,685.50","1,685.65","1,880.00","1,421.25",9949215,"16,77,09,18,814.65",272484
10-Mar-2025,EQ,"1,689.00","1,699.90","1,683.05","1,689.25","1,688.70","1,687.50","1,689.67","1,880.00","1,421.25",7802025,"13,18,28,46,005.05",284969
07-Mar-2025,EQ,"1,682.00","1,701.15","1,677.60","1,691.20","1,688.00","1,689.25","1,690.66","1,880.00","1,421.25",6686457,"11,30,45,55,576.90",191461
06-Mar-2025,EQ,"1,687.00","1,699.90","1,672.25","1,690.00","1,692.40","1,691.20","1,686.14","1,880.00","1,421.25",16483044,"27,79,26,85,275.85",399697
05-Mar-2025,EQ,"1,701.95","1,710.80","1,688.25","1,710.00","1,692.10","1,690.00","1,695.97","1,880.00","1,421.25",10791936,"18,30,27,95,483.00",361183
04-Mar-2025,EQ,"1,698.00","1,714.30","1,693.25","1,701.55","1,711.30","1,710.00","1,706.30","1,880.00","1,421.25",9960479,"16,99,55,92,810.65",323741
03-Mar-2025,EQ,"1,739.80","1,743.05","1,694.10","1,732.40","1,703.55","1,701.55","1,709.27","1,880.00","1,421.25",10602682,"18,12,28,15,702.35",298350
28-Feb-2025,EQ,"1,685.00","1,737.25","1,685.00","1,700.70","1,730.15","1,732.40","1,721.14","1,880.00","1,397.30",27258364,"46,91,55,54,649.05",439035
27-Feb-2025,EQ,"1,682.55","1,710.75","1,682.55","1,682.35","1,698.25","1,700.70","1,701.04","1,880.00","1,397.30",17893400,"30,43,73,23,745.00",333728
25-Feb-2025,EQ,"1,671.10","1,688.00","1,671.10","1,677.10","1,680.85","1,682.35","1,681.80","1,880.00","1,397.30",12069354,"20,29,82,55,600.95",222521
24-Feb-2025,EQ,"1,681.10","1,684.20","1,661.10","1,692.50","1,677.00","1,677.10","1,672.34","1,880.00","1,397.30",10346823,"17,30,34,02,535.10",245559
21-Feb-2025,EQ,"1,680.90","1,694.95","1,677.25","1,687.10","1,690.00","1,692.50","1,686.23","1,880.00","1,397.30",7840470,"13,22,08,29,593.15",292907
20-Feb-2025,EQ,"1,711.00","1,714.70","1,685.30","1,727.20","1,685.95","1,687.10","1,695.04","1,880.00","1,397.30",13195255,"22,36,64,35,828.30",246655
19-Feb-2025,EQ,"1,717.00","1,737.90","1,712.45","1,723.05","1,725.05","1,727.20","1,727.42","1,880.00","1,397.30",5942056,"10,26,44,54,339.75",300603
18-Feb-2025,EQ,"1,713.05","1,731.55","1,706.15","1,717.35","1,723.00","1,723.05","1,721.09","1,880.00","1,397.30",8175455,"14,07,06,71,116.40",322226
17-Feb-2025,EQ,"1,685.20","1,720.00","1,681.25","1,694.85","1,719.00","1,717.35","1,702.14","1,880.00","1,397.30",6469473,"11,01,19,75,039.00",262946
14-Feb-2025,EQ,"1,701.90","1,701.90","1,680.00","1,697.70","1,694.40","1,694.85","1,690.46","1,880.00","1,363.55",9979946,"16,87,06,60,139.45",309031
13-Feb-2025,EQ,"1,699.00","1,714.25","1,693.55","1,706.80","1,698.95","1,697.70","1,702.88","1,880.00","1,363.55",6301217,"10,73,02,16,799.15",200278
12-Feb-2025,EQ,"1,693.00","1,712.00","1,681.20","1,701.40","1,710.65","1,706.80","1,696.59","1,880.00","1,363.55",11404785,"19,34,92,71,431.55",286053
11-Feb-2025,EQ,"1,703.00","1,711.00","1,688.70","1,715.75","1,700.95","1,701.40","1,700.06","1,880.00","1,363.55",11362352,"19,31,66,30,388.15",182730
10-Feb-2025,EQ,"1,717.30","1,723.45","1,708.50","1,732.75","1,716.60","1,715.75","1,715.57","1,880.00","1,363.55",8597975,"14,75,03,90,095.15",175150
07-Feb-2025,EQ,"1,750.00","1,767.00","1,725.00","1,743.85","1,732.00","1,732.75","1,744.99","1,880.00","1,363.55",11754800,"20,51,20,07,682.55",326327
06-Feb-2025,EQ,"1,735.50","1,749.00","1,724.00","1,737.80","1,746.50","1,743.85","1,735.75","1,880.00","1,363.55",13380358,"23,22,50,08,521.55",225108
05-Feb-2025,EQ,"1,733.00","1,744.20","1,718.90","1,720.90","1,734.80","1,737.80","1,733.84","1,880.00","1,363.55",11837753,"20,52,47,85,237.35",275185
04-Feb-2025,EQ,"1,688.70","1,725.80","1,680.05","1,678.00","1,716.30","1,720.90","1,710.93","1,880.00","1,363.55",14308251,"24,48,03,95,914.25",342091
03-Feb-2025,EQ,"1,670.00","1,686.80","1,663.45","1,690.95","1,679.60","1,678.00","1,679.49","1,880.00","1,363.55",10138270,"17,02,70,93,333.70",230780
01-Feb-2025,EQ,"1,697.50","1,713.00","1,676.05","1,698.75","1,692.00","1,690.95","1,694.22","1,880.00","1,363.55",2793764,"4,73,32,38,897.95",88839
31-Jan-2025,EQ,"1,687.25","1,704.70","1,683.95","1,691.50","1,699.50","1,698.75","1,696.52","1,880.00","1,363.55",7910843,"13,42,08,73,179.40",215938
30-Jan-2025,EQ,"1,681.00","1,697.90","1,672.55","1,677.30","1,693.10","1,691.50","1,685.73","1,880.00","1,363.55",12872423,"21,69,94,04,205.05",263161
29-Jan-2025,EQ,"1,675.00","1,681.15","1,668.85","1,670.40","1,676.00","1,677.30","1,675.45","1,880.00","1,363.55",6309945,"10,57,19,94,646.45",196187
28-Jan-2025,EQ,"1,647.00","1,684.30","1,647.00","1,629.80","1,673.30","1,670.40","1,670.57","1,880.00","1,363.55",15089656,"25,20,82,71,808.85",350835
27-Jan-2025,EQ,"1,641.10","1,643.60","1,626.00","1,649.80","1,629.50","1,629.80","1,632.37","1,880.00","1,363.55",11402083,"18,61,24,39,467.95",277125
24-Jan-2025,EQ,"1,660.00","1,670.30","1,644.50","1,664.90","1,645.00","1,649.80","1,658.68","1,880.00","1,363.55",12118100,"20,10,00,37,678.05",271994
23-Jan-2025,EQ,"1,687.00","1,687.00","1,651.25","1,666.05","1,665.00","1,664.90","1,665.84","1,880.00","1,363.55",17454579,"29,07,65,66,202.70",445411
22-Jan-2025,EQ,"1,642.40","1,671.90","1,625.45","1,642.40","1,671.90","1,666.05","1,653.85","1,880.00","1,363.55",15309653,"25,31,98,45,164.80",367130
21-Jan-2025,EQ,"1,658.25","1,661.05","1,633.05","1,651.25","1,645.75","1,642.40","1,645.24","1,880.00","1,363.55",15579072,"25,63,13,80,761.95",270722
20-Jan-2025,EQ,"1,626.00","1,660.95","1,626.00","1,636.75","1,652.85","1,651.25","1,646.81","1,880.00","1,363.55",8778809,"14,45,70,09,775.10",226533
17-Jan-2025,EQ,"1,643.50","1,650.50","1,628.50","1,652.05","1,636.70","1,636.75","1,636.01","1,880.00","1,363.55",11556038,"18,90,57,38,551.00",214237
16-Jan-2025,EQ,"1,652.85","1,660.55","1,642.85","1,643.05","1,654.85","1,652.05","1,650.92","1,880.00","1,363.55",10606227,"17,51,00,25,478.45",215124
15-Jan-2025,EQ,"1,656.50","1,662.70","1,636.30","1,646.60","1,645.70","1,643.05","1,648.56","1,880.00","1,363.55",7011446,"11,55,88,19,066.05",207907
14-Jan-2025,EQ,"1,639.90","1,656.20","1,637.00","1,630.85","1,650.75","1,646.60","1,646.85","1,880.00","1,363.55",13330716,"21,95,36,39,202.10",315905
13-Jan-2025,EQ,"1,640.00","1,646.75","1,624.30","1,656.75","1,632.10","1,630.85","1,634.50","1,880.00","1,363.55",10834533,"17,70,90,48,137.70",275849
10-Jan-2025,EQ,"1,671.00","1,674.90","1,654.00","1,667.80","1,657.00","1,656.75","1,664.65","1,880.00","1,363.55",8726640,"14,52,68,37,756.80",215325
09-Jan-2025,EQ,"1,684.15","1,689.00","1,658.10","1,694.30","1,668.80","1,667.80","1,668.10","1,880.00","1,363.55",20210111,"33,71,25,59,507.35",484900
08-Jan-2025,EQ,"1,708.25","1,711.65","1,683.35","1,713.40","1,694.20","1,694.30","1,694.07","1,880.00","1,363.55",9869095,"16,71,89,30,725.70",333259
07-Jan-2025,EQ,"1,715.00","1,721.00","1,700.00","1,710.50","1,712.95","1,713.40","1,712.76","1,880.00","1,363.55",6763953,"11,58,50,14,112.50",183035
06-Jan-2025,EQ,"1,740.10","1,757.20","1,705.80","1,749.20","1,711.00","1,710.50","1,725.21","1,880.00","1,363.55",9408174,"16,23,10,88,938.60",286152
03-Jan-2025,EQ,"1,791.00","1,795.25","1,746.30","1,793.75","1,748.40","1,749.20","1,758.60","1,880.00","1,363.55",12213097,"21,47,79,58,569.15",331392
02-Jan-2025,EQ,"1,777.10","1,803.45","1,773.00","1,782.75","1,792.35","1,793.75","1,792.00","1,880.00","1,363.55",9279288,"16,62,84,52,536.95",207825
01-Jan-2025,EQ,"1,773.45","1,794.00","1,761.10","1,772.85","1,784.95","1,782.75","1,781.22","1,880.00","1,363.55",3656903,"6,51,37,66,065.70",137050
31-Dec-2024,EQ,"1,770.30","1,781.80","1,765.60","1,777.90","1,772.00","1,772.85","1,773.08","1,880.00","1,363.55",7058618,"12,51,54,66,451.75",178863
30-Dec-2024,EQ,"1,792.20","1,815.00","1,771.00","1,798.25","1,784.00","1,777.90","1,785.20","1,880.00","1,363.55",11111109,"19,83,56,03,545.90",242576
27-Dec-2024,EQ,"1,794.80","1,805.95","1,789.10","1,790.75","1,801.00","1,798.25","1,796.11","1,880.00","1,363.55",3629665,"6,51,92,60,348.40",118374
26-Dec-2024,EQ,"1,798.55","1,812.00","1,780.75","1,798.10","1,792.50","1,790.75","1,793.76","1,880.00","1,363.55",5240839,"9,40,08,10,018.35",206346
24-Dec-2024,EQ,"1,802.05","1,808.70","1,789.55","1,801.00","1,799.65","1,798.10","1,798.76","1,880.00","1,363.55",7242917,"13,02,82,70,259.60",186401
23-Dec-2024,EQ,"1,782.00","1,806.00","1,781.30","1,771.50","1,802.00","1,801.00","1,798.41","1,880.00","1,363.55",5522296,"9,93,13,39,240.15",196041
20-Dec-2024,EQ,"1,782.20","1,797.55","1,767.05","1,793.50","1,777.10","1,771.50","1,778.49","1,880.00","1,363.55",12846174,"22,84,68,37,948.65",248859
19-Dec-2024,EQ,"1,799.60","1,801.10","1,779.00","1,810.70","1,794.00","1,793.50","1,791.37","1,880.00","1,363.55",12690385,"22,73,31,48,296.10",226833
18-Dec-2024,EQ,"1,829.85","1,836.00","1,807.15","1,833.25","1,812.00","1,810.70","1,817.52","1,880.00","1,363.55",11711156,"21,28,52,73,596.85",235785
17-Dec-2024,EQ,"1,856.35","1,862.35","1,826.50","1,865.20","1,829.90","1,833.25","1,840.34","1,880.00","1,363.55",10539766,"19,39,67,85,094.90",273231
16-Dec-2024,EQ,"1,865.10","1,869.95","1,855.25","1,871.75","1,862.00","1,865.20","1,863.37","1,880.00","1,363.55",6553541,"12,21,17,02,096.00",177602
13-Dec-2024,EQ,"1,862.50","1,875.00","1,829.25","1,859.25","1,873.30","1,871.75","1,858.29","1,880.00","1,363.55",9504501,"17,66,20,74,120.80",218405
12-Dec-2024,EQ,"1,851.00","1,868.65","1,848.70","1,863.10","1,858.00","1,859.25","1,858.38","1,880.00","1,363.55",8646895,"16,06,92,41,440.60",201479
11-Dec-2024,EQ,"1,861.70","1,871.90","1,856.75","1,868.10","1,862.50","1,863.10","1,864.00","1,880.00","1,363.55",7022713,"13,09,03,28,471.35",233801
10-Dec-2024,EQ,"1,877.70","1,877.70","1,858.55","1,870.00","1,867.65","1,868.10","1,867.30","1,880.00","1,363.55",6662740,"12,44,13,43,169.15",231195
09-Dec-2024,EQ,"1,853.65","1,880.00","1,849.00","1,855.85","1,867.55","1,870.00","1,871.09","1,880.00","1,363.55",13473956,"25,21,10,39,597.45",234236
06-Dec-2024,EQ,"1,857.00","1,864.20","1,844.00","1,865.75","1,855.45","1,855.85","1,856.73","1,879.95","1,363.55",8891578,"16,50,93,03,748.10",306905
05-Dec-2024,EQ,"1,860.00","1,879.95","1,835.20","1,860.10","1,864.85","1,865.75","1,862.43","1,879.95","1,363.55",19841357,"36,95,30,40,114.30",436462
04-Dec-2024,EQ,"1,838.00","1,865.00","1,831.15","1,826.30","1,856.80","1,860.10","1,854.85","1,865.00","1,363.55",22334542,"41,42,72,49,107.90",436235
03-Dec-2024,EQ,"1,822.70","1,837.40","1,816.10","1,804.70","1,825.30","1,826.30","1,827.25","1,837.40","1,363.55",21705121,"39,66,07,23,545.25",304635
